created_at,text,user,retweet_count,favorite_count,followers,is_verified
Sat Sep 24 08:20:14 +0000 2022,More and more similarities by the day! A volted $shib run? Probably nothing $VOLT,VoltInuOfficial,154,284,140538,False
Mon Sep 12 19:54:58 +0000 2022,I promise you $SHIB will make you a Millionaire!!,ShibalnuNews,150,944,381530,False
Mon Sep 26 15:53:22 +0000 2022,"2013 - You missed $BTC 2014 - You missed $DOGE 2015 - You missed $XRP 2016 - You missed $ETH 2017 - You missed $ADA 2018 - You missed $BNB 2019 - You missed $LINK 2020 - You missed $DOT 2021 - You missed $SHIB In 2022, dont miss",UstcClassic,55,232,2656,False
Tue Sep 13 15:12:40 +0000 2022,$shib inu the last inu to do it big. Anything else wont live up to the hype,MajesticDrama,36,231,97069,False
Thu Sep 15 20:43:00 +0000 2022,$SHIB Deserves To Flip $DOGE.,JakeGagain,59,402,388220,False
Tue Sep 20 07:00:29 +0000 2022,Pick a number you think will do 10X soon 1. $ETH 2. $CATE 3. $ADA 4. $MATIC 5. $SHIB 6. $FEG 7. $SHINJA 8. $KISHU 9. $TWT 10. $VPAD 11. $LTC 12. $BAKE Whats your pick??,cryptojack,29,129,450055,False
Fri Sep 16 06:44:00 +0000 2022,"There Will Never Be Another $SHIB, But There Will Be Another Memecoin That Shocks The World Next Cycle. Who Will It Be?",JakeGagain,145,698,388220,False
Fri Sep 16 12:55:02 +0000 2022,"FYI, these 15 Top 100 coins that will never reach their previous ATHs again 1. $SOL 2. $AVAX 3. $SHIB 4. $XLM 5. $EOS 6. $DASH 7. $DGB 8. $DCR 9. $ICP 10. $BCH 11. $AXS 12. $CEL 13. $ENJ 14. $XEM 15. $BSV Those 5 will, by a multiple 1. $QNT 2. $EGLD 3. $ROUTE 4. $GET 5. $CHNG",MariusCrypt0,114,641,168100,False
Sat Sep 17 10:40:58 +0000 2022,Do you want $SHIB Burns to be implemented into ?,army_shiba,98,700,475926,False
Sat Sep 24 15:56:39 +0000 2022,$LUNC x $SHIB is the ultimate collaboration.,JesusMartinezEZ,104,452,261069,False
Sun Sep 18 11:52:37 +0000 2022,"What are you buying? $SHIB, $BONE, , ?",army_shiba,35,309,475926,False
Mon Sep 26 12:51:33 +0000 2022,"2013 - You missed $BTC 2014 - You missed $DOGE 2015 - You missed $XRP 2016 - You missed $ETH 2017 - You missed $ADA 2018 - You missed $BNB 2019 - You missed $LINK 2020 - You missed $DOT 2021 - You missed $SHIB In 2022, dont miss ",TheMoonCarl,144,898,1502365,False
Mon Sep 19 09:33:42 +0000 2022,Memecoins that I'm buying: 1) $SHIB 2) $VOLT 3) $DOSHIB 4) $CROGE Any recommendations?,ShibaInuHodler,51,371,479402,
Tue Sep 27 08:10:17 +0000 2022,Shiba Inu: Will Shibarium Release This Week? Here's What to Expect,cakebluewine,48,166,10308,
Tue Sep 20 16:18:41 +0000 2022,Most compared coins on this week! You can check out most compared section on our website to find out trending coins and compare them with others to see their potential 1. $VOLT 2. 3. $SHIB 4. 5.,comparemcap,125,245,30411,
Thu Sep 22 02:58:02 +0000 2022,$SHIB started this entire burn craze.,davidgokhshtein,101,713,801747,
Sat Sep 17 19:02:26 +0000 2022,Choose your team: Team Team $BTC $ETH $MANA $SAND $DOGE $SHIB $SOL $MATIC,TheMoonCarl,125,1122,1502404,
Sat Sep 10 14:22:39 +0000 2022,vitalik buterin was only 19 when he founded ethereum. shiba inu kabosu was only 5 when she made dogecoin. satoshi nakamoto was only 2 years old when creating bitcoin. its too late. you need to give up,NFTherder,16,86,45160,
Sat Sep 10 18:45:22 +0000 2022,WHO IS HODLING $SHIB?,ShibaInuHodler,128,953,479400,False
Sun Sep 25 16:13:50 +0000 2022,Most compared coins on this week! You can check out most compared section on our website to find out trending coins and compare them with others to see their potential 1. $VOLT 2. 3. $SHIB 4. 5.,comparemcap,117,281,30411,False
Mon Sep 19 19:17:10 +0000 2022,Buying more $shib,lowkeyrich_,31,261,363051,False
Sun Sep 18 10:11:05 +0000 2022,"2013 - You missed $BTC 2014 - You missed $DOGE 2015 - You missed $XRP 2016 - You missed $ETH 2017 - You missed $ADA 2018 - You missed $BNB 2019 - You missed $LINK 2020 - You missed $DOT 2021 - You missed $SHIB In 2022, don't miss $_____",BSCGemsAlert,80,403,587959,False
Mon Sep 19 16:54:39 +0000 2022,I can be in both $SHIB and $DOGE. Telling me I cant is like saying I cant have a iPhone and a Samsung.,davidgokhshtein,68,531,801742,False
Sat Sep 17 18:26:56 +0000 2022,$SHIB is going to make me a billionaire. Putting it in the universe.,davidgokhshtein,177,1158,801747,
Mon Sep 12 10:56:32 +0000 2022,Which exchange will list $VOLT next?,ShibaInuHodler,151,280,479402,
Fri Sep 16 19:23:09 +0000 2022,Shiba Inu: Whale Buys 3.37 Trillion $Shib Worth $42.76 Million in One Transaction.,ShibInfo,296,1716,613754,
Sun Sep 04 19:54:36 +0000 2022,"An unknown investor in the past week purchased 1,713 trillion equivalent to $22,2 million USD. In $SHIB We HODL LIKE ReTweet Secure your Future Gems! $TREES $BONE $LEASH ",ShibainuCoin,190,727,830205,
Wed Sep 07 18:54:54 +0000 2022,"Want a free Shiba Inu? If your answer is yes, this token is for you, because with every trade, 5% free Shiba Inu comes to your wallet This project, which is descended from Shiba, has both metaverse and play to earn projects",ShibInfo,40,258,613754,
Mon Sep 19 09:22:02 +0000 2022, I'm buying $VOLT ,ShibaInuHodler,99,203,479402,
Fri Sep 23 22:40:59 +0000 2022,FREE Crypto for sharing your thoughts Learn more:,ShibainuCoin,63,239,830205,
Mon Sep 12 00:37:15 +0000 2022,September $SHIB Circle. A United is unbreakable.                ,theshibdream,30,113,66912,False
Mon Sep 12 15:03:06 +0000 2022,I just bought my dinner using  in the  . Paid with $Shib on ,Eljaboom,52,193,703935,False
Wed Sep 14 14:46:51 +0000 2022,TOP Projects on  Trending $BABYDOGE  $RACA  $CEEK  $VINU  $BRG  $HAM  $SHIB  $MBOX  $BSW  $CAKE ,bsc_daily,304,820,800855,False
Mon Sep 12 15:14:06 +0000 2022,"I gave you: $SHIB before 2,200,000X Beeple before 100,000X ($1 auctions) $RUNE before 300X $LUNA at $119 (-99.9%) If you want your Golden Ticket, give me a follow",btc_charlie,36,1144,124901,False
Tue Sep 13 19:41:52 +0000 2022,Be honest Witch coin is better ? $SHIB ? $LUNC ? COMMENT,terra_army,194,1205,93941,False
Thu Sep 15 18:41:17 +0000 2022,BREAKING: The NASDAQ listed company BigCommerce has added $SHIB as a payment method.,CoinHubCC,294,1161,53035,False
Sun Sep 04 18:32:03 +0000 2022,Jim Cramer said dont buy $SHIB.,davidgokhshtein,112,1037,801742,False
Tue Sep 06 11:45:28 +0000 2022,Look at $SHIB and the entire ecosystem theyll built. You cant compare it to $LUNC right now.,davidgokhshtein,60,260,801742,False
Mon Sep 05 21:58:17 +0000 2022,"$SHIB is constantly trending. But now, you got $LUNC trending daily.",davidgokhshtein,113,839,801742,False
Thu Sep 22 21:24:02 +0000 2022,can someone explain all the shiba inu dog accounts to me? seems kinda sketchy and somewhat organized,iAmTheWarax,29,1111,41369,
Wed Sep 14 21:12:22 +0000 2022,Volt Inu Is Reminding Me Of Early Shiba Inu Days   $volt,DecemberDeMarco,138,203,9994,False
Thu Sep 08 21:45:44 +0000 2022,Welcome Brandie!,ShytoshiKusama,654,2485,1084346,False
Wed Sep 14 21:42:31 +0000 2022,"Get to know me; Hi I'm Lady! I lost my old account which means I lost alllll my furfriends I love to play, chase, eat and getting some pats! Welcome to my life! :",LadyTheShibaInu,81,985,743,False
Tue Sep 06 14:12:50 +0000 2022,and in the same article. 30% pump today for BlueSparrow ,TerriBlueBit,37,59,5700,False
Fri Sep 09 17:03:18 +0000 2022,From Shiba Inu to Squidgrow,BTCTN,310,526,3149657,False
Sat Sep 24 18:12:55 +0000 2022,JUST IN: $SHIB has re-claimed a market-cap of $7B.,ShibalnuNews,76,428,381530,False
Tue Sep 20 15:40:00 +0000 2022,JUST IN: The Milan fashion show has started and John Richmond has printed new designs for $SHIB.,ShibalnuNews,80,348,381530,False
Fri Sep 16 00:41:05 +0000 2022,19. Where do Shiba Inus come from?,Mrbankstips,106,148,1720026,False
Sat Sep 10 18:45:22 +0000 2022,WHO IS HODLING $SHIB?,ShibaInuHodler,128,953,479400,False
Sun Sep 04 08:58:37 +0000 2022,Shiba Inu new release: Shytoshi Kusama teases the launch of ( $SHIB $BONE $LEASH),LucieSHIB,249,827,167475,False
Tue Sep 20 12:15:16 +0000 2022,Inu: 30% of holders now hold for long-term objectives per report,Utoday_en,84,380,94788,False
Mon Sep 19 11:14:01 +0000 2022,ICYMI: 's next stop might be near the $0.000007 mark if the $0.000009 support falters $SHIB,Utoday_en,53,247,94788,False
Mon Sep 19 10:05:15 +0000 2022,"Inu falls to crucial level that prompted 100% rise in July, will this repeat? $SHIB",Utoday_en,59,296,94788,False
Sat Sep 17 21:00:12 +0000 2022,ICYMI: here's the scenario where would start moving back to the ATH price range $SHIB,Utoday_en,46,281,94788,False
Thu Sep 15 07:47:44 +0000 2022,Unification Recent Update Says Shiba Inus Public Testing Will Launch By The End Of This Month $SHIB,LucieSHIB,154,539,167475,False
Wed Sep 07 06:15:29 +0000 2022,"Shiba Inu Enjoys 8% Spike In Price In Last 7 Days, As $SHIB Social Media Interaction Soars via ",LucieSHIB,51,222,167475,False
Mon Sep 05 14:14:26 +0000 2022,Who is accumulating $SHIB?,ShibaInuHodler,97,689,479402,
Sat Sep 03 07:21:25 +0000 2022,"BREAKING: $VOLT will be listed on , Trading goes live on 9th September, 2022 at 6 AM EST.",ShibaInuHodler,244,712,479402,
Mon Sep 12 19:54:58 +0000 2022,I promise you $SHIB will make you a Millionaire!!,ShibalnuNews,148,944,381535,
Mon Sep 05 15:24:26 +0000 2022,I promote nothing but because I am a true member of the . I am building applications for because there is no other network I would rather build on. I have been a believer in Shiba Inu since the beginning and I value every one of you that supports me.,jds_updates,110,561,10381,
Sat Sep 03 00:34:44 +0000 2022,New Blog Post! SHIB The Metaverse WAGMI Temple First Concept Art Reveal View more below,WagglesCG,930,3316,54713,
Wed Sep 14 10:01:16 +0000 2022,"Dogecoin vs Shiba Inu Which MEME coin is the best? Find out when they'll go to $1 each, which one's better and whether or not you should invest in meme coins Read here",TheCryptoLark,32,133,1392838,
Wed Sep 07 10:54:23 +0000 2022,Shiba Inu has 4.6on Coinbase!,GfinityCrypto,53,216,1086,
Sat Sep 03 09:21:57 +0000 2022,Shiba Inu Reveals First Concept of $SHIB: The Metaverse WAGMI Temple,WhalesHQ,27,165,347116,
Fri Sep 02 15:29:27 +0000 2022,US-Based Luxury Biel Watches Now Accepts Shiba Inu ( $SHIB ) as Payment,WhalesHQ,53,190,347116,
Mon Sep 19 13:32:41 +0000 2022,The Shiba Inu team is unfazed by the bear market. Shiba Eternity launches in Australia,ShibAlexander,49,204,36002,False
Thu Sep 15 14:55:35 +0000 2022,NASDAQ-listed BigCommerce Now Allows Merchants Across The Globe To Accept Shiba Inu As Payment,ShibAlexander,43,174,36002,False
Wed Sep 07 11:50:06 +0000 2022,"Shiba Inu is one of the highest-rated cryptocurrencies reviewed on Coinbase, demonstrating the positive sentiment towards SHIB held by users. With a rating of 4.6 stars from 6800 reviews, very few cryptocurrencies in the top 30 can boast an equal or higher rating than SHIB.",SuhelMemon4,93,330,4064,False
Sat Sep 10 14:35:16 +0000 2022,"Inu: minting now officially halted, the dawn of a new phase? $SHIB $BONE",Utoday_en,131,466,94788,False
Wed Sep 07 14:09:40 +0000 2022,UPDATE: Inu added 23% in trading volume with 35 trillion swapped in last 24 hours $SHIB,ShibalnuNews,168,759,381530,False
Sun Sep 11 21:28:01 +0000 2022,$ETH Whales Grab 600B Shiba Inu Overnight As Number of $SHIB Holders Hits ATH.,ShibaInuHodler,115,657,479400,False
Mon Sep 05 14:26:01 +0000 2022,BREAKING: 643 Billion $SHIB Bought By $ETH Whales Over Weekend After Jim-Cramer Said Not to Buy Shiba Inu.,ShibalnuNews,278,1312,381530,False
Mon Sep 05 16:10:16 +0000 2022,Inu's now listed on this exchange,Utoday_en,49,206,94788,False
Sat Sep 10 18:30:09 +0000 2022,ICYMI: overall burn rate of soared by nearly 260% over the past 24 hours $SHIB,Utoday_en,83,307,94788,False
Tue Sep 13 13:00:04 +0000 2022,ICYMI: is now stagnant and desperately needs new inflows $SHIB,Utoday_en,57,310,94788,False
Thu Sep 08 12:30:15 +0000 2022,"Inu (SHIB) to experience a price breakout, here's what indicators predict",Utoday_en,92,409,94788,False
Thu Sep 01 05:28:08 +0000 2022,Shiba Inu price contemplates 70% rally as Shytoshi Kusama comes to $SHIB holders support,LucieSHIB,97,346,167475,False
Thu Sep 01 05:31:01 +0000 2022,Shiba Inu Investor Sentiment Will Be Determined By Card Game Shiba Eternity $SHIB,LucieSHIB,65,264,167475,False
Sun Sep 04 05:20:45 +0000 2022,Shiba Inu ( $SHIB ) reveals the first concept of its metaverse project,LucieSHIB,134,551,167475,False
Sun Sep 04 08:24:29 +0000 2022,"Shiba Inu ( $SHIB) has a Neutral Sentiment Score, is Rising, and Outperforming the Crypto Market Saturday: What's Next?",LucieSHIB,75,286,167475,False
Wed Sep 07 17:32:27 +0000 2022,"Shiba Inunun toplam arz yaklak bir katrilyondur. Token yakarak, dolamdaki arzdaki say zamanla azalr ve teoride SHIB fiyatn ykseltmelidir. Ancak durum gerekte byle olmad. Hem Austos hem de Eyll, bu segmentte baz ar gelimelere sahne oldu. Fiyatlama iyi olcaktr",Kriptomomm,5,285,33371,False
Sun Feb 20 22:01:43 +0000 2022,What a beautiful chart.....,BobafettInu,28,108,102,False
Sat Feb 19 18:32:07 +0000 2022,Vitalik Buterin creator of Ethereum spotted wearing what appears to be SHIBA INU () lounge pants -,DarthMemeX,346,1259,28637,False
Tue Feb 15 22:05:08 +0000 2022,Shiba Inu About to Be Added To Yet Another Major Exchange on 02/16,theshibdream,299,954,66912,False
Thu Feb 10 21:01:06 +0000 2022,Shiba Inu About to Be Added To Yet Another Major Exchange on 02/16 -,illyrian_bloody,180,544,605,False
Thu Feb 24 12:35:14 +0000 2022,"JUST IN  plans to launch 99,000 digital plots of land in its The virtual real estate will be released in different phases, the project behind the token said during a Shiba Inu AMA event. $shib",crypto_pulse,332,178,24392,False
Fri Feb 04 09:00:01 +0000 2022,"Henlo from Shin the Shiba Inu! Smoll, but he packs a punch! Did you know they almost became extinct during WWII? Thanks to the breeding programs, the breed bounced back after the war. Are you ready to follow Shin's journey in Animalia? $ANIM",Animalia_games,30,81,72559,False
Tue Feb 01 22:35:28 +0000 2022,Shiba Inu price consolidates before SHIBA enters a new bull market,Dezaxe,54,157,31169,False
Fri Feb 18 17:45:29 +0000 2022,"JUST IN: Shiba Inus Doggy DAO launches on , replacing the past Bonefolio box. Bonefolio is still accessible. Source ",WatcherGuru,468,1659,3130386,False
Sun Feb 27 11:25:06 +0000 2022,Shiba Inu Announces Results Of First Doggy DAO Vote,shibvane,79,316,11999,False
Wed Feb 16 19:19:30 +0000 2022,Shiba Inu price analysis: SHIB shows positive movement towards $0.00003100 | Cryptopolitan,shibpooo,73,258,634,False
Mon Feb 21 10:39:15 +0000 2022,ICYMI: 47 billion $SHIB purchased by an anonymous whale that holds more than $100 million worth of tokens,Utoday_en,245,862,94788,False
Thu Feb 24 02:22:05 +0000 2022,$SHIB is going to 0.01$ and theres nothing haters can do about it,ShibalnuNews,283,1515,381530,False
Fri Feb 25 19:06:31 +0000 2022,The holy grail of is to get in early on the next Shiba Inu/Saitama.,henokcrypto,88,700,119068,False
Wed Feb 23 08:41:22 +0000 2022,Shiba Inu is coming out with their own Metaverse. Are you bullish on $SHIB? HECK YES I AM!,McRayJohn,112,711,5268,False
Thu Feb 10 10:54:56 +0000 2022,On Feb. 8th a new Shiba Inu whale purchased 3.4 trillion $SHIB ($115.9 million USD) Source: ,ShibAlexander,119,589,36002,False
Mon Feb 21 08:28:06 +0000 2022,This Strategy Could Boost Shiba Inu (SHIB) Value Above $0.10 via ,LucieSHIB,209,612,167475,False
Wed Feb 23 01:55:52 +0000 2022,"We're LIVE if you haven't joined yet, do so now!  is speaking on Shiba Inu Games!",Shibtoken,1336,5683,3929642,False
Sun Feb 27 21:12:08 +0000 2022,Who's ready? $KLEE x $SHIB YES IT'S HAPPENING!,KleeKaiETH,171,528,18898,False
Fri Feb 25 13:52:45 +0000 2022,Who Wants  To Accept $SHIB!?,ShibaInuHodler,235,1240,479400,False
Wed Feb 23 11:57:10 +0000 2022,Top10 KOLs &amp; Gems Rating Feb.23 1 $FLOKI  2  3 $KISHU  4  5 $VADER  1 $DOGE  2 $SHIB  3 $FEG  4 $GHC  5 $CATS ,RealCryptoGraph,62,210,58496,False
Wed Feb 23 15:17:01 +0000 2022,"If you bought $SHIB and say ""Hey Devs pump my bags"", you are doing it wrong. The progress needs to be done by all the SHIBArmy. Those in the core team and everyone else. This is what makes the special. Community burns are the latest example of this.",ShibInformer,231,735,505294,False
Thu Feb 24 14:12:59 +0000 2022,$SHIB Will Lead The METAVERSE!!,ShibaInuHodler,314,1777,479400,False
Sun Feb 27 05:25:45 +0000 2022,$SHIB Will Go PARABOLIC Soon!!,ShibaInuHodler,219,1218,479400,False
Tue Feb 22 11:47:19 +0000 2022,Who wants  to accept $SHIB!?,ShibaInuHodler,364,2197,479400,False
Fri Feb 25 18:30:20 +0000 2022,"100,000,000 $SHIB WILL MAKE YOU A MILLIONAIRE!! DO YOU AGREE?",ShibaInuHodler,380,2152,479400,False
Thu Feb 24 18:22:04 +0000 2022,DO YOU WANT $SHIB TO GET LISTED ON  THIS MONTH!! YES YES YES,ShibaInuHodler,437,2095,479400,False
Wed Feb 23 13:30:08 +0000 2022,$SHIB Is Looking BULLISH!! +600%,ShibalnuNews,317,1821,381530,False
Sun Feb 27 16:02:32 +0000 2022,$SHIB Will Go PARABOLIC Soon!!,ShibalnuNews,282,1556,381530,False
Fri Feb 25 19:49:02 +0000 2022,HOW MANY OF YOU ARE STILL HOLDING YOUR $SHIB TO $0.001,WhalesHQ,168,1111,347106,False
Sat Feb 26 16:52:34 +0000 2022,Will $SHIB go to $1.00? NO YES YES,TheMoonNaty,344,2235,36738,False
Sun Feb 27 20:34:48 +0000 2022,COINS OF THE WEEK - TOP 30 TRENDING SEARCHES $MR $LIBERO $TITANO $KISHU $BRISE $BTC $BTRST $IDO $LUCHOW $DOGEKING $WELT $ACT $SHIB $BCOIN $TRUE $DPR $BabyDoge $GALA $BNB $ETH $SLP $GLMR $FTM $SOL $ADA $GCME $REV $ATM $MATIC $SPG,Coinstages,446,1058,182990,False
Wed Feb 23 04:19:20 +0000 2022,Who wants to see $SHIB in the Metaverse?,WhalesHQ,228,1287,347106,False
Fri Feb 25 17:16:17 +0000 2022,"Comment ""YES"" If You Want ROBINHOOD To LIST $SHIB",WhalesHQ,302,1548,347106,False
Sun Feb 20 13:49:05 +0000 2022,"Hold, Hold, Hold, That is the key $SHIB",ShibInfo,345,1896,613739,False
Thu Feb 24 12:35:14 +0000 2022,"JUST IN  plans to launch 99,000 digital plots of land in its The virtual real estate will be released in different phases, the project behind the token said during a Shiba Inu AMA event. $shib",crypto_pulse,332,178,24392,False
Wed Feb 23 16:26:47 +0000 2022,RETWEET IF YOU WANT A MASSIVE $SHIB SUPPLY BURN!!,ShibInfo,1029,2238,613754,
Mon Feb 21 17:48:35 +0000 2022,DO YOU WANT $SHIB TO GET LISTED ON  THIS MONTH!! YES YES YES,ShibaInuHodler,430,1904,479402,
Tue Feb 22 22:55:59 +0000 2022,Do you guys believe $SHIB will delete a zero!!,ShibInfo,354,2492,613754,
Sat Feb 26 01:52:08 +0000 2022,$SHIB will delete a zero SOON!,BDCryptoGuru,242,1499,124102,
Sun Feb 27 06:12:06 +0000 2022,Will $SHIB ever go to 0.001? NO YES YES,BDCryptoGuru,215,1158,124102,
Fri Feb 25 10:26:54 +0000 2022,Good Morning $SHIB Retweet for a positive chart today!!,ShibInfo,440,1558,613754,
Sat Feb 26 18:06:20 +0000 2022,"Comment ""YES"" If You Want Twitter to add $SHIB to its tipping feature!",ShibInfo,244,1392,613754,
Sun Feb 20 05:00:02 +0000 2022,"In the last 7 days, there have been a total of 917,202,013 $SHIB tokens burned and 71 transactions.",shibburn,264,1281,378729,
Sun Feb 27 18:36:35 +0000 2022,"Comment ""YES"" If You Want ROBINHOOD To LIST $SHIB",BDCryptoGuru,203,1291,124102,
Sun Feb 27 10:17:10 +0000 2022,Almost all exchanges listed $SHIB except Robinhood,TheMoonNaty,193,1549,36738,
Mon Feb 21 18:35:06 +0000 2022,Like this tweet if you haven't sold your $SHIB and other at this dip!,ShibInfo,283,1970,613754,
Fri Feb 25 13:52:45 +0000 2022,Who Wants  To Accept $SHIB!?,ShibaInuHodler,235,1240,479402,
Fri Feb 25 14:27:58 +0000 2022,"My OC's group piece (Dolos, Fleur, Ceilo, Zorya, andd the shiba inu) that I did in with a different clothing style. The poses here are pretty funny tho . Hope y'all like this piecee! DTIYS NEXTTT!",Peke_y18,38,84,2384,
Sun Feb 20 12:47:07 +0000 2022,Who Wants AMAZON x $SHIB!!,ShibaInuHodler,303,1592,479402,
Sun Feb 20 17:36:11 +0000 2022,$SHIB IS DELETING ZERO 2022!! YES YES YES,ShibaInuHodler,433,1962,479402,
Thu Feb 24 14:12:59 +0000 2022,$SHIB Will Lead The METAVERSE!!,ShibaInuHodler,314,1777,479402,
Sat Feb 26 09:24:18 +0000 2022,Good Morning!!,ShibaInuHodler,150,872,479402,
Sun Feb 27 05:25:45 +0000 2022,$SHIB Will Go PARABOLIC Soon!!,ShibaInuHodler,220,1219,479402,
Sun Feb 20 15:27:16 +0000 2022,$SHIB WILL BECOME A T0P 5 CRYPTO IN 2022. AMEN!!,ShibaInuHodler,293,1475,479402,
Tue Feb 22 11:47:19 +0000 2022,Who wants  to accept $SHIB!?,ShibaInuHodler,362,2197,479402,
Fri Feb 25 18:30:20 +0000 2022,"100,000,000 $SHIB WILL MAKE YOU A MILLIONAIRE!! DO YOU AGREE?",ShibaInuHodler,379,2152,479402,
Thu Feb 24 18:22:04 +0000 2022,DO YOU WANT $SHIB TO GET LISTED ON  THIS MONTH!! YES YES YES,ShibaInuHodler,437,2095,479402,
Tue Feb 22 06:51:20 +0000 2022,"Robinhood &amp; Shiba Inu Listing, Heres How Top Executives Reacted",CryptoTrends,316,1148,105782,
Mon Feb 21 11:04:00 +0000 2022,Good morning future millionaires!!,ShibaInuHodler,211,1330,479402,
Mon Feb 21 12:29:59 +0000 2022,Do you want NETFLIX to start accepting $SHIB as payment,ShibaInuHodler,339,2105,479402,
Mon Feb 21 16:18:11 +0000 2022,"Comment ""YES"" If You Want Twitter to add $SHIB to its tipping feature!",ShibaInuHodler,207,1124,479402,
Mon Feb 14 02:06:59 +0000 2022,Do you guys catch the shiba INU during the super bowl on the  ad????? DOPE!,Yourpop8,449,2202,248177,
Sat Feb 26 12:18:00 +0000 2022,"Shiba Inus Metaverse Gains Momentum As SHIB Devs Announce 99,000 Digitized Lands In Its Shiberse",SHIBAFREAK,54,192,1156,
Sun Feb 20 17:36:35 +0000 2022,Who Wants AMAZON x $SHIB!!,ShibalnuNews,255,1505,381535,
Wed Feb 23 13:30:08 +0000 2022,$SHIB Is Looking BULLISH!! +600%,ShibalnuNews,318,1821,381535,
Sun Feb 27 16:02:32 +0000 2022,$SHIB Will Go PARABOLIC Soon!!,ShibalnuNews,282,1556,381535,
Fri Feb 11 11:21:15 +0000 2022,Top10 KOLs &amp; Gems Rating Feb.11 1  2 $MCC  3 $SHIB  4  5 $VRA  1 $LBLOCK  2 $GHC  3 $FEG  4  5 $COC ,RealCryptoGraph,42,102,58496,False
Sat Feb 26 01:13:29 +0000 2022,"Youll receive 5,400,000,000 within 24 hours Ill be giving 5,400,000,000 in $Shib to the first 3000people who follows and retweets! Drop your $ETH wallet address",Shayla_ArtStyle,49,49,4283,False
Tue Feb 22 21:02:48 +0000 2022,TOP 10 COINS BY LUNARCRUSH ALTRANK $PULI $PIT $DOGE $KANGAL $HOGE $SHIB $HODL $MONSTA,pnxgrp,111,247,33750,False
Wed Feb 23 17:16:17 +0000 2022,"Reply on this Tweet If you want me to send you $1,000 worth of $SHIB right now!",TheMoonNaty,217,816,36738,False
Sat Feb 26 10:00:00 +0000 2022,JUST IN launches its own Token burn portal in an attempt to reduce the circulating supply of $SHIB.,WhaleCoinTalk,57,86,186760,False
Sat Feb 26 02:53:57 +0000 2022,$SHIB will delete a zero SOON!,ShibalnuNews,294,1815,381530,False
Mon Feb 21 01:53:23 +0000 2022,You will be a $SHIB millionaire in 2022,ShibInfo,413,2682,613739,False
Mon Feb 21 16:18:11 +0000 2022,"Comment ""YES"" If You Want Twitter to add $SHIB to its tipping feature!",ShibaInuHodler,208,1124,479400,False
Sat Feb 26 07:47:17 +0000 2022,"Kill 1 more zero enough for me, holding approx 200b $shib, from 2020",BeeTheRich,42,441,20874,False
Tue Feb 22 20:11:04 +0000 2022,"New Record: $SHIB surpasses 1,186,000+ holders.",ShibalnuNews,269,1398,381530,False
Sun Feb 27 17:04:29 +0000 2022,"If I sent you 550,000,0000 $Shib randomly would you hold?",WhalesHQ,227,1239,347106,False
Thu Feb 24 16:10:03 +0000 2022,Be Honest do you believe $SHIB going to $0.01 after the big update ?,BeeTheRich,73,462,20874,False
Thu Feb 24 17:41:31 +0000 2022,$SHIB Will Lead The METAVERSE!!,BDCryptoGuru,241,1359,124099,False
Thu Feb 24 17:59:07 +0000 2022,Ill follow anyone who supports $Shib,BeeTheRich,53,365,20874,False
Sat Feb 26 16:11:41 +0000 2022,"Top 10 Coins Mentioned on Twitter this Week $BTC 3,349,112 $ETH 810,321 $XTZ 395,481 $CAKE 358,947 $SHIB 328,565 $DOGE 307,029 217,251 $ADA 187,132 $RARI 150,599 $SFM 138,785",CryptoRank_io,310,810,625754,False
Tue Feb 15 02:24:57 +0000 2022,Im sooo ready for $Shib Shibarium and Centralized Exchange. Its time!,ThePeoplesInves,87,120,2006,False
Thu Feb 24 19:47:44 +0000 2022,Who else is running out of money to buy all these dips? $SHIB,miktoshi,26,200,1274,False
Sat Feb 26 16:36:47 +0000 2022,Will $SHIB go to 0.01? NO YES YES,CoinHubCC,277,1504,53035,False
Mon Feb 21 17:48:35 +0000 2022,DO YOU WANT $SHIB TO GET LISTED ON  THIS MONTH!! YES YES YES,ShibaInuHodler,429,1904,479400,False
Sat Feb 26 02:53:57 +0000 2022,$SHIB will delete a zero SOON!,ShibalnuNews,294,1815,381530,False
Mon Feb 21 20:09:31 +0000 2022,$SHIB rumor to be accepted by Sony/PlayStation,ShibalnuNews,521,2460,381530,False
Sun Feb 20 22:20:24 +0000 2022,"Hold, Hold, Hold, That is the key $SHIB",ShibalnuNews,244,1319,381530,False
Mon Feb 21 02:39:04 +0000 2022,$SHIB IS DELETING ZERO 2022!! YES YES YES,ShibalnuNews,267,1328,381530,False
Tue Feb 22 20:11:04 +0000 2022,"New Record: $SHIB surpasses 1,186,000+ holders.",ShibalnuNews,269,1398,381530,False
Sat Feb 19 18:19:39 +0000 2022,WHO OWNS A BAG OF $SHIB? RT!,ShibalnuNews,209,974,381530,False
Mon Feb 21 13:24:36 +0000 2022,Good Morning $SHIB Retweet for a positive chart today!!,ShibalnuNews,325,1149,381530,False
Tue Feb 15 00:53:48 +0000 2022,missed BAYC? check out lil baby jr jacked doodled flipped shiba inu ape wives 3d country club frens,nesharicc,142,1421,12639,False
Mon Feb 21 17:56:18 +0000 2022,"Comment ""YES"" If You Want Twitter to add $SHIB to its tipping feature!",ShibalnuNews,178,983,381530,False
Tue Feb 22 13:11:54 +0000 2022,"In the last 7 days, there have been a total of 917,202,013 $SHIB tokens burned and 71 transactions.",ShibalnuNews,173,914,381530,False
