created_at,text,user,retweet_count,favorite_count,followers,is_verified
Tue Nov 29 20:24:13 +0000 2022,$FUN - Cedar Fair goes ex-dividend tomorrow,MarketCurrents,0,0,93909,False
Sat Nov 19 10:46:55 +0000 2022,PUMP ALERT: $FUN / $ETH volume has increased by 17.56% in the past minute. Price is up 0.18%.,VolumeAnalyzer,0,1,5926,False
Tue Nov 29 19:41:00 +0000 2022, funtoken,garriott_wesley,0,0,1,False
Tue Nov 29 00:02:26 +0000 2022,| Strongest sell signals now: $OOKI -0.053% $LEVER -0.034% $DUSK -0.03% $POND -0.029% $FUN -0.027% MACD crossed below signal 29/11/2022 @ 12:02am UTC,TA4CryptoBot,0,0,6521,
Mon Nov 28 18:02:35 +0000 2022,| Strongest (6 periods ) now: $BTTC 99.797 $KMD 78.552 $DUSK 77.194 $NULS 76.39 $FUN 71.959 28/11/2022 @ 6:02pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 16:32:30 +0000 2022,| Strongest (6 periods ) now: $BTTC 99.649 $ACH 79.651 $SCRT 77.36 $KMD 77.181 $FUN 71.408 28/11/2022 @ 4:32pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 10:34:24 +0000 2022,| Lowest (6 periods NATR) now: $PAXG 0.16% $GHST 0.25% $BTC 0.31% $ALPACA 0.35% $FUN 0.35% 28/11/2022 @ 10:34am UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Tue Nov 29 15:32:29 +0000 2022,| Weakest (6 periods ) now: $BETA 15.585 $SC 18.408 $FUN 18.87 $VITE 19.445 $STPT 20.266 29/11/2022 @ 3:32pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Tue Nov 29 02:32:15 +0000 2022,| Strongest buy signals now: $DIA 0.116% $FIL 0.092% $TVK 0.081% $FUN 0.06% $DF 0.053% MACD crossed above signal 29/11/2022 @ 2:32am UTC,TA4CryptoBot,0,0,6521,
Mon Nov 28 19:02:16 +0000 2022,| Highest 14 periods now: $FUN 87.59 $APE 86.378 $JASMY 86.34 $PYR 86.297 $AION 85.969 28/11/2022 @ 7:02pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 18:32:38 +0000 2022,| Highest 14 periods now: $REQ 94.084 $FUN 87.562 $JASMY 87.5 $PYR 85.693 $TRX 85.493 28/11/2022 @ 6:32pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 16:02:22 +0000 2022,| Highest 14 periods now: $WAN 99.501 $KMD 95.868 $SCRT 88.281 $XVG 88.224 $FUN 87.92 28/11/2022 @ 4:02pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 17:02:18 +0000 2022,| Highest 14 periods now: $PYR 94.737 $APE 93.753 $FUN 88.29 $HARD 86.094 $XVG 85.898 28/11/2022 @ 5:02pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 16:32:27 +0000 2022,| Highest 14 periods now: $COS 92.711 $APE 88.779 $FUN 88.038 $CHESS 86.949 $NULS 86.469 28/11/2022 @ 4:32pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 15:02:36 +0000 2022,| Highest 14 periods now: $FXS 97.001 $DUSK 93.425 $FTM 90.042 $FUN 90.025 $NMR 89.953 28/11/2022 @ 3:02pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 12:34:10 +0000 2022,| Highest 14 periods now: $BTS 99.912 $FUN 98.612 $ACH 97.843 $REP 97.816 $LTO 95.915 28/11/2022 @ 12:34pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Mon Nov 28 15:32:26 +0000 2022,| Highest 14 periods now: $XVS 93.177 $UTK 89.33 $FUN 87.818 $XVG 87.592 $NMR 87.421 28/11/2022 @ 3:32pm UTC Follow for regular updates,TA4CryptoBot,0,0,6521,
Wed Nov 09 03:48:49 +0000 2022,ema 3 crossed below the ema 8/bearish/ DAILY / Price of $FUN right now is = $0.00702,CryptoTrendzco,0,0,1669,
Fri Sep 16 13:18:00 +0000 2022,"Where should we take the adventurous $FUN next? In March, we were in Dubai; in April, our team visited the London SiGMA gaming event; in July, the famous . Were all over the place working with our partners to create a better gaming future!",FUNtoken_io,4,21,58044,
Thu Sep 29 09:42:00 +0000 2022,"The is parked in front of our offices and waiting for the next event. Weve been to Dubai, London, Toronto, Amsterdam, and so many places in the past few years, so where should we go next? Name your ideas in the comment section.",FUNtoken_io,9,44,58044,
Thu Sep 15 15:06:38 +0000 2022,"No one knows the industry and the $FUN better than our CEO &amp; mastermind behind the project, Adriaan Brink. Listen to his interview &amp; learn more about the FUN Token ecosystem and where the iGaming industry is headed.",FUNtoken_io,5,23,58044,
Fri Sep 23 10:14:36 +0000 2022,"We worked a lot to get where we are now. We accomplished nearly everything we placed on the roadmap in the past months! We still have things to do, and were not planning to stop. See the roadmap on our website!",FUNtoken_io,0,26,58044,
Wed Sep 07 10:00:25 +0000 2022,"Did you know that the native currency of the is XFUN? It is only available through the XFUN Wallet, so you must install it on your phone. Good thing is you can seamlessly swap XFUN against other currencies there. Get it on the App Store and the Play Store.",FUNtoken_io,7,23,58044,
Tue Sep 20 10:13:27 +0000 2022,"is the world's No. 1 token, acknowledged by some of the world's most significant crypto exchanges. Our token is available on , , ,   Trade $FUN on multiple",FUNtoken_io,9,43,58044,
Mon Sep 19 10:13:35 +0000 2022,"The summer vacationmight be over, but it is never too late to book your next getaway! Where would you like to go next? A ski trip or a sandy beach in November? Book your trip at  and use your $FUN to complete your booking!",FUNtoken_io,13,53,58044,
Mon Sep 26 09:45:00 +0000 2022,An essential part of the $FUN ecosystem is the . Weve built a seamless on-chain FUN-$XFUN swapping machine that works flawlessly where and . Check it out now! Android iOS,FUNtoken_io,4,20,58044,
Fri Sep 09 12:00:40 +0000 2022,"Experience the most of our . Invite a friend to the platform, challenge them on a duel, and try your skills in direct combat. Pick the game you both love and enjoy some one-on-one action. Try the here",FUNtoken_io,4,16,58044,
Mon Sep 12 12:00:43 +0000 2022,"Although registering is easy on the , we'll ensure it is seamless for you. We have a step-by-step article prepared, so if you're struggling and need help, check it out on If you are stuck, join our community &amp; our CMs are happy to help!",FUNtoken_io,4,20,58044,
Thu Sep 01 11:45:16 +0000 2022,I placed a 500 SATS bet on the price on  and I won 73 SATs FUN token is a true it's so easy to predict the price given the current situation of the $FUN,M50473,0,0,332,
Wed Sep 28 12:48:00 +0000 2022,Did you know that the features four branded games?  developed four games where the famous FUNky the Frog fights the Evil Empire. Read more about the FUNky games here:,FUNtoken_io,1,12,58044,
Tue Sep 13 09:00:39 +0000 2022,"By definition, means playing and betting on games online. If you have the chance to bet &amp; earn by your actions, youre participating in iGaming. Here at $FUN, were dedicated to gathering all &amp; create a better gaming world. Be with us if you support the cause",FUNtoken_io,4,24,58044,
Thu Sep 08 10:00:41 +0000 2022,"One of our latest games is Sticky Funky. Our hero Funky battles mutant creatures and tries not to be captured himself. It already has more than a thousand plays by gamers on the platform, so try it and tell us what you think.",FUNtoken_io,7,28,58044,
Wed Sep 14 09:00:39 +0000 2022,"According to by 2030, the industry will be worth $172 billion: almost triple what it is today. The iGaming industry includes sports, casinos, games, and many others. We work tirelessly to provide the best solutions for iGamers at",FUNtoken_io,6,22,58044,
Thu Sep 22 10:07:39 +0000 2022,"Have you met FUNky? Our XFUN Arcade mascot is featured in four games on the platform - Chop Chop FUNky, Sticky FUNky, FUNkys Run, and Jumpy FUNky. Check our latest Medium blog post for some tips and tricks on being more successful when playing them.",FUNtoken_io,3,23,58044,
Tue Sep 13 14:00:30 +0000 2022,"Here is a list of secret ingredients for you to be successful when playing games! Register, practice, read our article, and learn how to be excellent at them. Don't forget that you can bet some $XFUN and earn from your skills.",FUNtoken_io,4,10,58044,
Wed Sep 28 10:38:38 +0000 2022,$FUN price is below $0.0075 This means I am going to lose my bet... bummer I am gonna lose my 2009 SATs,M50473,0,1,332,
Fri Sep 09 04:30:00 +0000 2022,....to do 10x. $ht sushi $etc $mkr $shib $pax $perp $sol $mth $lpt $upr $chr $tftt $zom $rly $doge $mara $uni $usdc $cpac $bal $abnb $ach $riot $ar $rsr $btc $snt $wbtc $unfi $fet $tsla $fun $vtho $go $leo $ctsi $qnt $sand,mattykinss94,0,0,241,
Fri Sep 09 11:35:53 +0000 2022,$500 worth of token rewards will be distributed to our Liquidity Providers over the next 82 Days. 88% APR. Thanks again to our partners for jumping in! $PIMP $LOLZ $FUN $PGM,threshhold_gg,2,9,674,
Fri Sep 02 18:08:46 +0000 2022,1. $muse 2. $sys 3. $xmon 4. $psp 5. $forth 6. $fun,Web3Charts,0,2,3178,
Mon Sep 26 09:45:00 +0000 2022,An essential part of the $FUN ecosystem is the . Weve built a seamless on-chain FUN-$XFUN swapping machine that works flawlessly where and . Check it out now! Android iOS,FUNtoken_io,4,20,58039,
Fri Sep 09 12:00:07 +0000 2022,"$BCH / USDT Volume increase detected! Spike: 27,461.58 USDT 24h Vol: 41,630,470.60 USDT Get ALL the alerts here: $btc $eth $link $fun $mda $bcc $evx $sngls $xvg $bqx $hsr $mco",VolumeMonitor,0,1,19996,
Wed Sep 28 21:54:28 +0000 2022,I am ready to have $FUN. Have a strong feeling this one gonna be a GIGA sendorrr. Chart looks lit!,astral_eth_92,1,1,20643,
Thu Sep 29 10:56:07 +0000 2022,"Bear Alert! 5X Volume Price: 0.00734 5-min %: 0.0% Volume: $1,070 $FUN",abnormal_crypto,0,0,17922,
Wed Sep 28 22:34:36 +0000 2022,$FUN dev just now locked the LQ. LFG. I am excited to see where this baby goes!,astral_eth_92,3,8,20643,
Thu Sep 29 02:00:20 +0000 2022,$FUN is actually really fun!!! Team seems based &amp; experienced. They just released the website + 15 of their nfts sold &amp; all proceeds were used for buy backs &amp; burns! This project can become a 1 Million MC project. Do not fade!,astral_eth_92,5,9,20643,
Wed Sep 28 21:46:01 +0000 2022,"Aped this. Consider it an ALPHA play. Heard from a reliable source that the team behind it is very strong and plans to send this hard. As always, DYOR NFA. $FUN =",astral_eth_92,3,7,20643,
Thu Sep 29 18:05:33 +0000 2022,$FUN has held up really well over the night. The constant buy back and burns from the team along with the 3% burn tokenomics can really send this token to the moon. Also their NFTs (funds of which are again being used for buy backs are FIRE). Chart looks great and mooning!,astral_eth_92,1,4,20643,
Mon Sep 12 02:00:06 +0000 2022,"$SOL / USDT Volume increase detected! Spike: 57,115.16 USDT 24h Vol: 80,355,615.76 USDT Get ALL the alerts here: $btc $snm $link $neo $wtc $zrx $mtl $salt $yoyo $mda $fun $hsr",VolumeMonitor,0,0,19996,
Thu Sep 29 23:07:49 +0000 2022,Yo  ngl I am jelly you got this!!! Come check $FUN out!,astral_eth_92,0,2,20643,
Thu Sep 29 13:53:28 +0000 2022,"Bear Alert! 20X Volume Price: 0.00727 5-min %: -0.27% Volume: $5,688 $FUN",abnormal_crypto,0,0,17922,
Thu Sep 29 13:58:06 +0000 2022,"Bear Alert! 35X Volume Price: 0.00725 5-min %: 0.0% Volume: $14,270 $FUN",abnormal_crypto,0,0,17922,
Thu Sep 29 06:34:25 +0000 2022,"Bear Alert! 5X Volume Price: 0.00732 5-min %: -0.27% Volume: $1,094 $FUN",abnormal_crypto,0,0,17922,
Thu Sep 29 13:52:22 +0000 2022,"Bear Alert! 5X Volume Price: 0.00728 5-min %: -0.14% Volume: $1,579 $FUN",abnormal_crypto,0,0,17922,
Thu Sep 29 13:59:52 +0000 2022,"Bear Alert! 50X Volume Price: 0.00723 5-min %: -0.28% Volume: $20,426 $FUN",abnormal_crypto,0,0,17922,
Thu Sep 29 13:54:28 +0000 2022,"Bear Alert! 40X Volume Price: 0.00726 5-min %: -0.41% Volume: $11,396 $FUN",abnormal_crypto,0,0,17922,
Mon Sep 05 16:01:00 +0000 2022,"Although the crypto markets shaky, holds strong. If you own FUN, and you want to play on some of our gaming pages, you can seamlessly swap it for XFUN at the Wallet. There are no gas fees for swapping FUN to XFUN. We do everything for our iGaming community.",FUNtoken_io,9,27,58039,
Tue Sep 06 12:51:33 +0000 2022,"The is here and gamers are already making huge earnings. A total of 38,600 players won more than 250,000 XFUN and played more than 9,343,425 games. The Arcade is waiting for you. Start your adventure now! Click",FUNtoken_io,5,24,58039,
Fri Sep 02 10:44:55 +0000 2022,We are thrilled to share our new monthly digest! Here is a quick recap of what happened in August and a sneak peek of what you should look forward to in the coming weeks! Got any questions? Join our community!,FUNtoken_io,7,18,58039,
Thu Sep 08 15:23:57 +0000 2022,Top Projects by % in the last 7 days! 1 2 3 4. 5. 6. 7. 8. 9. 10.,cryptophilia_io,2,11,4385,
Fri Sep 02 12:59:00 +0000 2022,An excellent way to earn is by creating a WAR on your favorite game and inviting others to join. Go to the Arcade and try several games until you find the one youre really good at. Then go to war!,FUNtoken_io,6,21,58039,
Fri Sep 23 13:17:36 +0000 2022,I took so much risk and put my entire balance in a bet on regarding the price My prediction was $0.007501 - $0.01 by the end of September 2022 Fingers crossed ! $FUN,M50473,0,0,332,
Mon Sep 05 16:11:10 +0000 2022, Free FUN token  From  you can connect directly to Funfair DPLAY casino. RN 2958139,BTCwasabi,0,1,114,
Mon Sep 12 15:06:37 +0000 2022,"Our CEO Adriaan Brink was the moderator of a panel discussion at the  held in Toronto, where utilization of in was discussed. Find out more about blockchain's actual and future use cases in iGaming",FUNtoken_io,5,18,58039,
Tue Sep 27 07:43:00 +0000 2022,"The monthly digest is almost here. So many things have happened since the last one. We worked full speed this summer, and the results are here. What did you like the most about our work? The Arcade? FUNky? The wallet upgrades? Q2 recap here",FUNtoken_io,3,31,58039,
Sun Sep 11 15:35:50 +0000 2022,FunToken(FUN) Comprehensive Analysis - chart on ,omid_mokri,0,0,534,
Fri Sep 02 17:17:23 +0000 2022, announces that it's thrilled to share the release of its new monthly digest! Including a quick recap of what happened in August and a sneak peek of what you should look forward to in the coming weeks! DETAILS:,ERC20_News,16,25,32576,
Mon Sep 12 15:10:11 +0000 2022,  Fun to the Sun..,suttronix,0,4,439,
Sun Sep 11 15:40:07 +0000 2022,Good news for FunToken... FunToken(FUN) currency can be safely bought and held at the current price for the next one to two months Tip: Do not forget to buy a step from this price. (Martingale System) Always be profitable.,AndrewGriUK,1,0,26645,
Fri Sep 09 02:27:40 +0000 2022,in Twitter for $FUN changed by +0.26 from yesterday 24HR Price Change: 0.400% Price: $0.008 Signal: Long-Term,uptickAlerts,0,0,5736,
Tue Sep 27 23:19:38 +0000 2022,XFUN Wallet the New Non-custodial Multi-Chain Crypto Wallet,angelo95447476,0,0,0,
Wed Sep 28 02:35:07 +0000 2022,"$FUN $FUNUSD  - Daily: All elements being clearly bearish, it would be possible for traders to trade only short positions (for sale) on FUN TOKEN - FUN/USD as long as the...",CentralChartsEN,0,0,2550,
Fri Sep 02 09:03:14 +0000 2022,$FUN $FUNUSD - 1H: FUN TOKEN - FUN/USD is part of a very strong bullish trend. Traders may consider trading only long positions (at the time of purchase) as long as the...,Londinia_IA,0,0,1232,
Wed Sep 28 02:35:07 +0000 2022,"$FUN $FUNUSD - Daily: All elements being clearly bearish, it would be possible for traders to trade only short positions (for sale) on FUN TOKEN - FUN/USD as long as the...",Londinia_IA,0,0,1232,
Fri Sep 02 09:03:14 +0000 2022,$FUN $FUNUSD  - 1H: FUN TOKEN - FUN/USD is part of a very strong bullish trend. Traders may consider trading only long positions (at the time of purchase) as long as the...,CentralChartsEN,0,0,2550,
Thu Sep 08 10:05:30 +0000 2022,....to do 10x. $ht sushi $etc $mkr $shib $pax $perp $sol $mth $lpt $upr $chr $tftt $zom $rly $doge $mara $uni $usdc $cpac $bal $abnb $ach $riot $ar $rsr $btc $snt $wbtc $unfi $fet $tsla $fun $vtho $go $leo $ctsi $qnt $sand,JeromeEdmonds,0,0,174,
Fri Sep 23 16:45:42 +0000 2022,. . FUN - USDT Volume 115% increase last MINUTE $FUN Thanks to ,diybbot,0,0,3323,
Sat Sep 24 21:27:38 +0000 2022,. . FUN - USDT Volume 155% increase last MINUTE $FUN Thanks to ,diybbot,0,0,3323,
Mon Sep 26 17:09:42 +0000 2022,. . FUN - USDT Volume 177% increase last MINUTE $FUN Thanks to ,diybbot,0,0,3323,
Mon Sep 26 23:54:43 +0000 2022,. . FUN - USDT Volume 605% increase last MINUTE $FUN Thanks to ,diybbot,0,0,3323,
Thu Sep 29 16:20:18 +0000 2022,"These are getting hot in the nft price for o ly being 12 hours old,and mc is only at 46k with low circulation supply grab a bag of $fun",mikemer21501693,1,3,99,
Thu Sep 29 13:56:43 +0000 2022,"Bear Alert! 20X Volume Price: 0.00725 5-min %: 0.0% Volume: $8,203 $FUN",abnormal_crypto,0,0,17924,
Wed Sep 28 05:19:10 +0000 2022,"Bear Alert! 5X Volume Price: 0.00723 5-min %: -0.14% Volume: $2,528 $FUN",abnormal_crypto,0,0,17924,
Wed Sep 28 11:37:30 +0000 2022,"Bear Alert! 5X Volume Price: 0.00726 5-min %: -0.27% Volume: $2,753 $FUN",abnormal_crypto,0,0,17924,
Thu Sep 29 13:53:00 +0000 2022,"Bear Alert! 10X Volume Price: 0.00727 5-min %: -0.27% Volume: $2,930 $FUN",abnormal_crypto,0,0,17924,
Tue Sep 27 16:52:29 +0000 2022,"Bear Alert! 10X Volume Price: 0.00737 5-min %: -0.14% Volume: $7,920 $FUN",abnormal_crypto,0,0,17924,
Sat Sep 10 01:00:10 +0000 2022,"$SOL / USDT Volume increase detected! Spike: 37,856.31 USDT 24h Vol: 124,406,515.85 USDT Get ALL the alerts here: $btc $eth $bnb $salt $rdn $mth $arn $yoyo $mda $fun $eng $gvt",VolumeMonitor,0,0,19996,
Sat Sep 10 20:00:18 +0000 2022,"Bear Alert! 5X Volume Price: 0.008 5-min %: 0.0% Volume: $3,709 $FUN",BnbRevolution,0,0,4,
Fri Sep 23 20:39:13 +0000 2022,Today(last 24h) Marketcap ; $ 8.05B +0.66% $SAND $MANA $AXS $GALA $ENJ $PROS $ALICE $PYR $SLP $MBOX $GMT $FUN S&amp;P -1.72% Data ,Mr19_And_Mrs12,1,7,7405,
Sun Sep 25 08:58:03 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 127.30% ranked 288 out of 5753 companies in our database. $FUN",thefinancecat,0,1,3667,
Wed Sep 28 07:54:05 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 127.30% ranked 288 out of 5754 companies in our database. $FUN",thefinancecat,0,0,3667,
Tue Sep 20 11:46:38 +0000 2022,$FUN Trading Signals | Awaiting Buy Signal based off 13 signals on the 15-min chart. &gt;&gt; Start a Free Trial at,ShortAlgoTrades,0,0,12327,
Thu Sep 29 06:31:07 +0000 2022,"$BNB $CRO $FUN 90m Our signals are visible from your TradingView chart. With your TradingView alerts, youll be warned by email/SMS whenever a buy/sell/exit signal has been fired. You wont need to stay in front of your screen waiting for your signals.",bti_trading,1,0,12338,
Tue Sep 06 19:07:10 +0000 2022,Time to sell my $fun,jmatt1221,0,1,258,
Thu Sep 29 12:32:06 +0000 2022, INDIA,Sandeep1288,0,2,54,False
Thu Sep 01 09:15:27 +0000 2022,$ENS domains expiring within 20 minutes .eth funtoken.eth stinkyasshole.eth joseperezalbacete.eth mg42.eth alicehe.eth bdl.eth,ensexpiring,0,0,3646,False
Sat Sep 24 09:31:19 +0000 2022, Hello. I have blocked fun tokens in Freebitcoin. I want to solve them before they expire. What should I do?,GUADALAHARALI,0,0,49,False
Tue Sep 27 07:54:00 +0000 2022, What Q2 ? Now Q3 has almost finished,PhanHongKhn2,0,1,116,False
Thu Sep 08 09:00:49 +0000 2022, So many fun games we need to raise awareness on the platform!! Pay some of the youtubers to advertise it,fadi_t,0,0,86,False
Mon Sep 05 23:58:01 +0000 2022," Hello, how can I swap Funfair tokens to Funtoken pls?",LolaCryptoMoon,0,0,63,False
Tue Sep 27 13:14:46 +0000 2022, Great interview! Thank you again  for these great insights!,AIBC_World,0,1,12891,False
Thu Sep 29 13:58:43 +0000 2022," Ahh now we know why $fun ain't going nowhere, CEO needs money for car and plane.. same bs as $tko",OGACK2,0,0,316,False
Sat Sep 24 07:54:17 +0000 2022, Hope you build it quickly and do the marketing for Funtoken. The community is very small to a very first crypto project,PhanHongKhn2,0,0,116,False
Tue Sep 20 14:36:39 +0000 2022,      coinbase and kucoin please,PhanHongKhn2,0,1,116,False
Fri Sep 23 13:20:17 +0000 2022," F is great symbol for many things, It's FRATERNITY Likewise, First, Feelings, Faithful, Flawless, Fulfill, Forward, Flourish, Future etc etc all have 100% Positive thinkings. So, Widely go for..     ",AskToRahulSingh,0,4,6219,False
Sat Sep 17 20:59:15 +0000 2022,"   Premium option is only 2 years available. With and WFO the site is more interesting for user. Withdrawals... works without problems. It's not time for withdrawal, where can I find 4 % interest on balance?",BTCwasabi,0,1,114,False
Fri Sep 02 20:21:41 +0000 2022,  i hope i can read this article,msamapola25,0,0,104,False
Fri Sep 02 22:31:46 +0000 2022,"  What wonderful updates! Team, keep up the excellent work.",realynestellore,0,0,310,False
Tue Sep 27 06:43:25 +0000 2022,  You can use matic pool in uniswap to buy xfun. No need to convert.,vedat72663338,0,0,83,False
Tue Sep 27 11:28:42 +0000 2022,Top-13 with Market Cap from $80M to $110M by Fully Diluted Market Cap $RAY $LOOKS $MPL $PYR $NMR $CHR $RACA $CTSI $MVL $EVER $TEL $ORC $FUN,Cryptolaxy,9,25,31218,False
Mon Sep 26 17:11:09 +0000 2022,"Bear Alert! 10X Volume Price: 0.00733 5-min %: -0.54% Volume: $6,403 $FUN",abnormal_crypto,0,0,17922,False
Mon Sep 26 17:58:06 +0000 2022,"Bear Alert! 5X Volume Price: 0.00732 5-min %: -0.41% Volume: $3,204 $FUN",abnormal_crypto,0,0,17922,False
Thu Sep 29 13:56:09 +0000 2022,"Bear Alert! 10X Volume Price: 0.00725 5-min %: 0.0% Volume: $4,404 $FUN",abnormal_crypto,0,0,17922,False
Wed Sep 28 11:09:17 +0000 2022,"Bear Alert! 5X Volume Price: 0.00726 5-min %: -0.27% Volume: $2,476 $FUN",abnormal_crypto,0,0,17922,False
Mon Sep 26 16:36:44 +0000 2022,. . FUN - USDT Volume 615% increase last MINUTE $FUN Thanks to ,diybbot,0,0,3323,False
Fri Sep 23 22:42:04 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 127.30% ranked 288 out of 5753 companies in our database. $FUN",thefinancecat,0,0,3667,False
Tue Sep 27 06:02:07 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 127.30% ranked 288 out of 5754 companies in our database. $FUN",thefinancecat,0,0,3667,False
Sat Sep 10 08:51:32 +0000 2022,The SWAP.HIVE:PIMP and MEME:FUN Liquidity Pools have been boosted with 230k $THGAMING reward tokens between them! Thanks to $PIMP  and $FUN  for your continued  support! You can find both of these pools at,threshhold_gg,2,4,674,False
Thu Sep 29 00:52:23 +0000 2022,$FUN is based af! Excellent tokenomics + based af team! This is going to 1 Million MC.,astral_eth_92,0,0,20643,False
Wed Sep 28 12:15:15 +0000 2022,$FUN Stock Trading Ideas | Awaiting Buy Signal based off 11 signals on the 15-min chart. &gt;&gt; Simplified Trading at,Slayer10Stock,0,0,538,False
Mon Sep 19 02:48:03 +0000 2022,Alerts updates and free trading analysis click here $BTC $ETH $DOGE $LINK $ALGO $ADA $MATIC $CUMMIE $ETH $BTH $DOGE $DGB $FUN $ZIL,Gemma03529537,0,0,9,False
Sun Sep 18 00:16:15 +0000 2022,[Scan results - - 15m] Top 5 bullish trends on $BTC pair 1: $POWR 2: $STRAX 3: $OAX 4: $BAT 5: $DOGE Top 5 bullish trends on $USDT pair 1: $DOGGY 2: $SKM 3: $FUN 4: $XCAD 5: $BORING All results: Not buy signals.,DyorNetCrypto,0,2,84419,False
Wed Sep 21 15:04:25 +0000 2022,50 DMA Support today: $PXI $FUN ...,SwingTradeBot,0,0,15497,False
Thu Sep 22 18:49:42 +0000 2022,$FUN Trading Ideas | Awaiting Short signal. 76.92% Profitability based on 14 trades. Profit factor is 3.96. Learn more at,TShortalgo,0,0,1513,False
Tue Sep 20 05:44:06 +0000 2022,$FUN new alert at 798,mediasentiment,0,0,6601,False
Sun Sep 25 10:40:19 +0000 2022,$FUN Trading Ideas | Awaiting Buy signal. 90.91% Profitability based on 12 trades. Profit factor is 7.9. Learn more at,TShortalgo,0,0,1513,False
Tue Sep 20 05:31:58 +0000 2022,Cedar Fair $FUN Raised to Buy at,CFinancialNews,0,0,719,False
Wed Sep 21 19:05:48 +0000 2022,20 DMA Support today: $FUN $OGS $DXLG $MUX $WTM $SRPT $NA $UAL $LIND $QTRX $CTKB $APOG $THRN $AEL $SIL ...,SwingTradeBot,1,1,15497,False
Thu Sep 29 09:45:34 +0000 2022, Turkey,Aygn46434399,0,1,153,False
Mon Sep 05 19:17:36 +0000 2022, Fun token = shit!Price max $0.0000000000000....,Andrei60066132,0,0,86,False
Thu Sep 08 10:40:08 +0000 2022," Dear official, When airdrop Fun token, Thanks...",Ferhat35509988,0,0,473,False
Mon Sep 05 16:02:42 +0000 2022, Fun token 1 $,Aygn46434399,0,2,153,False
Thu Sep 15 21:16:09 +0000 2022, Iran limited. Lol,Leadermetall,0,0,4,False
Wed Sep 21 11:12:05 +0000 2022, i love you FUNtoken 11 usdt,PHienadida038,0,0,40,False
Sun Sep 25 12:53:56 +0000 2022, i love you funtoken 11111 usdt,PHienadida038,0,0,40,False
Tue Sep 27 14:18:10 +0000 2022, i love you FUNToken 11 usdt 2023,PHienadida038,0,1,40,False
Tue Sep 27 13:29:56 +0000 2022, i love you bnb and FUntoken 111111 usdt,PHienadida038,0,0,40,False
Thu Sep 22 10:28:41 +0000 2022, i love you FUNToken 11 usdt viet nam mmo,PHienadida038,0,0,40,False
Thu Sep 01 17:30:00 +0000 2022,....to do 2x. $ht sushi $etc $mkr $shib $pax $perp $sol $mth $lpt $upr $chr $tftt $zom $rly $doge $mara $uni $usdc $cpac $bal $abnb $ach $riot $ar $rsr $btc $snt $wbtc $unfi $fet $tsla $fun $vtho $go $leo $ctsi $qnt $sand,ALl_eYSIA_onME,0,0,194,
Mon Sep 26 06:27:41 +0000 2022,. . FUN - USDT Volume 470% increase last MINUTE $FUN Thanks to ,diybbot,0,0,3323,
Mon Sep 26 17:11:08 +0000 2022,"Bear Alert! 5X Volume Price: 0.00737 5-min %: 0.0% Volume: $3,289 $FUN",abnormal_crypto,0,0,17924,
Mon Sep 26 14:52:43 +0000 2022,"Bear Alert! 5X Volume Price: 0.00728 5-min %: -0.82% Volume: $3,661 $FUN",abnormal_crypto,0,0,17924,
Mon Sep 26 15:28:08 +0000 2022,"Bear Alert! 5X Volume Price: 0.00732 5-min %: -0.14% Volume: $2,617 $FUN",abnormal_crypto,0,0,17924,
Thu Sep 29 13:54:04 +0000 2022,"Bear Alert! 25X Volume Price: 0.00725 5-min %: -0.55% Volume: $7,024 $FUN",abnormal_crypto,0,0,17924,
Fri Sep 16 11:42:48 +0000 2022,"TrollEvents $FUN come from US$ and based Trolling Nets. Assumptions: Stocks etc with Trend Changes more interesting then those without, Gold a good common denominator value; Pricing in same interesting, times Telling.",TrollColors,0,0,1087,
Fri Sep 16 11:42:30 +0000 2022,"TrollEvent $FUN Observation: Not Prediction. All Data As Is: No Claims, Warranties; Data Time Delayed. Best viewed as irrelevant pretty pictures: Entertainment value only. Evaluate FUN with own Methods.",TrollColors,0,0,1087,
Thu Sep 29 02:18:04 +0000 2022,"Cedar Fair, L.P's quarterly revenue growth rate YoY of 127.30% ranked 288 out of 5755 companies in our database. $FUN",thefinancecat,0,0,3667,
